node,degree,degree_centrality,closeness_centrality,betweenness_centrality,clustering_coefficient
akkoma.scarlet.house,5324,0.3799871529512526,0.6170897735748232,1.4736322976120953e-05,0.8086069652513729
akkoma.shi4home.com,4356,0.3108985796873885,0.5918178074451582,4.6001709453072735e-06,0.8773898045268466
akkoma.t3mp-0x.cc,2511,0.17921633002640783,0.5489865974814713,9.514475643807009e-07,0.9455416089524816
akkoma.tomkrizan.com,2545,0.18164299478980803,0.5497193554728492,3.8254967491108444e-07,0.9606522840444329
akkoma.trwnh.com,5344,0.38141460281207623,0.6175796569621544,6.811385465499536e-06,0.8609546979137744
akkoma.xn--pikabl-0xa.se,7140,0.509599600314039,0.6706739375429804,2.8743084500968677e-05,0.7423079023426276
akkoma.yokkin.com,4062,0.289915066733281,0.5845544204533454,1.3945107636984183e-05,0.7834277877823556
akkomane.social,10161,0.7252159017914496,0.7842621754108031,0.0001775951379032027,0.5549324381396524
aklp.club,7602,0.542573692099065,0.6859172736693553,3.8666718451346645e-05,0.7128797250088357
akm.owu.one,114,0.00813646420669474,0.5017737894420715,5.233971963431535e-10,0.9802825648191275
akuanduba.masto.host,5002,0.357005210191992,0.6084293348668212,6.249450846991772e-06,0.8741803018844452
ala.masto.host,1992,0.1421740061380344,0.5380596019965376,3.5396801006310863e-07,0.9542489395048804
alaskan.social,11082,0.7909499678823781,0.8269651651780482,0.00024674923152145743,0.4987328057519907
albireo.am0300snow.com,1117,0.07972307472700021,0.5205576632698844,1.2565903557101177e-06,0.8205109692821594
alcatir.com,5210,0.37185068874455784,0.613951295245523,9.409052521331787e-06,0.8165813708666788
alcove.website,7241,0.5168082221111984,0.6739988997862866,2.770990419225675e-05,0.7414513425315175
alentours.cc,6445,0.4599957176504175,0.6491586454944086,1.8511487126207047e-05,0.7950955875023296
aleph.land,11216,0.8005138819498966,0.8335615894969872,0.00026950516826475387,0.4895245980043795
alerts.shilohnewark.org,92,0.0065662693597887374,0.501360585104185,1.0461751253906723e-10,0.9789775441949355
alex.femto.pub,4319,0.30825779744486476,0.5908688612160804,3.993186019916627e-06,0.8892215649133095
alex.kirk.at,5101,0.364071087003069,0.6110311621049828,8.041612169864967e-06,0.8349053434351588
alexandria.the1977project.org,329,0.023481550210548856,0.5056695486768702,1.3069721116666773e-07,0.9316665431092
alfajet.masto.host,7215,0.5149525372921276,0.6731241235379459,2.634464561245128e-05,0.757418210259907
algebra.chat,4485,0.320105631289701,0.5950368054204687,4.005704774722435e-06,0.8890885168820243
algufr.com,1624,0.11590892869887946,0.5305573880180309,1.5403242233362195e-06,0.8968317201314843
alico.nexus,8505,0.6070230533152523,0.7176977675137045,6.627059523128666e-05,0.6570344598357559
alicorn.space,3951,0.2819927200057098,0.5818340940690526,3.3467204333208455e-06,0.8914050280493001
alien.dentist,181,0.012918421240453929,0.5029632966473866,4.1546959034626597e-10,0.9912829957028853
alien.insurrection.tech,7102,0.5068874455784741,0.6694875283017733,2.2686595080266984e-05,0.7585327065321454
aliensoup.social,3214,0.22939119263435873,0.5645460870004793,1.0640906602125406e-06,0.9374110426857599
alittle.social,1878,0.13403754193133965,0.5356924690879835,9.566667821160203e-08,0.9789606031876258
allagar.masto.host,2411,0.17207908072228964,0.5468427048057128,2.702439129323932e-07,0.9666177323505165
allamaraine.io,6997,0.49939333380914996,0.6662068196374655,2.2611970045507984e-05,0.7651844664621029
allanimemags.com,217,0.01548783098993648,0.5036326119248989,2.512630915674335e-09,0.9720088752346817
allegedly.illegitimate.technology,6559,0.4681321818571123,0.6525771806300629,2.237903833142405e-05,0.7787890627597269
alleysmith.family,4917,0.3509385482834916,0.6061642847478417,3.6181691806875705e-06,0.9041594951375916
allforall.network,3399,0.24259510384697738,0.5688114851718209,9.392106928296115e-07,0.9437663087211365
alliec.at,1590,0.11348226393547928,0.529854742771299,6.033760806917373e-08,0.9808510554084489
allison.social,4790,0.34187424166726144,0.6028500577733722,5.184702821603257e-06,0.873188426330173
allosaurus.speleo.mooo.com,486,0.03468703161801442,0.5086082065218613,8.585533600950399e-08,0.9518306393449578
allovertheplace.ca,8984,0.6412104774819785,0.7356835737080955,7.83352989155643e-05,0.6318782960869294
allpeep.social,6425,0.4585682677895939,0.6484972510517246,1.3308514247787088e-05,0.81328452156553
allpro.social,9198,0.6564841909927914,0.7441280232734556,7.843396018583401e-05,0.6226842124015264
almajlis.me,2722,0.1942759260580972,0.553565826295062,8.00908018046137e-07,0.941470820064694
alone-nigaichigo.hostdon.ne.jp,609,0.0434658482620798,0.5109092652495582,1.0001964504272483e-07,0.9119296085040187
alpaca.gold,10808,0.7713939047890943,0.8137967770070256,0.0001855917045565356,0.5165315069453914
alpaka.garden,8167,0.5828991506673328,0.7054764039478003,5.0301585108655684e-05,0.6861071603459272
alpaka.social,8600,0.6138034401541647,0.7212465177419464,5.78406174432855e-05,0.6644414845425509
alperen.social,94,0.006709014345871102,0.5013964888985925,6.683612934924662e-11,0.9874170670327156
alpha.polymaths.social,9951,0.7102276782528014,0.7751453718217487,0.00012956719382153472,0.5548536168936331
alphapi.me,5006,0.35729070016415676,0.6085350980817822,7.609066678167413e-06,0.846677493501305
alpherg.fedicity.net,508,0.03625722646492042,0.5089964429486347,5.2852718076573975e-08,0.9253210952181273
alpines.club,8034,0.5734066090928557,0.7007807597817981,5.3430505536401195e-05,0.6814706735760544
alteholz.social,6122,0.43694240239811577,0.6395232527383946,1.1093168347513137e-05,0.8297994687447913
altelectron.org.uk,8401,0.5996003140389694,0.7138560941048068,4.967472584299237e-05,0.6810101971987462
alterscope.fr,443,0.031618014417243594,0.507778262391119,7.989688200713374e-09,0.9856899175714738
altparty.social,4559,0.32538719577474845,0.596913813119054,3.0832994486784813e-06,0.9046340019948101
altwiebe.wordpress.com,97,0.006923131824994647,0.5014323978357047,3.3664601225606814e-11,0.9939862542955327
alula.gay,760,0.05424309471129827,0.5137019385142481,8.87918840897194e-08,0.9358019554815894
alvarado.social,8125,0.5799015059596032,0.703951394628991,4.267880889235783e-05,0.6886029314850585
alwayssleeping.com,2259,0.16123046178002998,0.5436158679280985,2.2539165900501546e-07,0.9684227365706939
alwyzon.social,488,0.03482977660409678,0.5086266805404777,9.606932716356616e-09,0.9881172787558488
amala.schwartzwelt.xyz,6101,0.435443580044251,0.6389687949787766,2.5716306809914682e-05,0.7395357923049433
amami.paradigm-x.tokyo,5740,0.40967811005638427,0.6285855879139871,2.4738450492892084e-05,0.7431086162104994
amarinha.gal,6569,0.4688459067875241,0.6529118824059257,2.1837331432398685e-05,0.7756198187737813
amastodon.uk,8442,0.6025265862536578,0.7153512716199176,5.2162602579159116e-05,0.6745155083878479
amateurfunk.social,5576,0.39797302119763045,0.6239640469637239,1.0093359127797583e-05,0.8337169547902284
amaurot.city,3572,0.2549425451431019,0.5728370276931843,1.028146964819816e-05,0.8470350148624778
ambercons.masto.host,862,0.061523089001498825,0.5156123846365671,1.4022571299580714e-08,0.9874181804463056
amberpapilio.masto.host,138,0.009849404039683107,0.5022056859720938,5.554052312912475e-10,0.9799005606685708
ambitopia.social,3396,0.24238098636785385,0.5687190781398704,1.1518277930617246e-06,0.9385981254911349
amble.quest,6831,0.4875454999643138,0.6608930121748107,1.8738311186221545e-05,0.7869719003083356
amefur.asia,5687,0.40589536792520164,0.6271217314684889,5.652665953465839e-05,0.6838280294562004
amicale.net,9960,0.7108700306901721,0.7755746963145882,0.00012734184395945953,0.5692069210671383
amie.zone,4584,0.327171508100778,0.5975761166713561,8.44527291834861e-06,0.836227689476893
amigos.family,5938,0.4238098636785383,0.6342226161492771,1.9729876997396356e-05,0.7677313259983163
amok.recoil.org,6331,0.4518592534437228,0.6457459599704815,1.7405571098027877e-05,0.7894055754639462
amormor.art,109,0.00777960174148883,0.501683904484089,4.328603989841816e-10,0.9792728508324838
amt.social,4045,0.2887017343515809,0.5841155108647181,7.15041207953234e-06,0.8484837369895305
an.errant.cloud,9083,0.6482763542930555,0.7396081520075999,6.835667115174961e-05,0.6365434404478912
an.exchange,9702,0.6924559274855471,0.7646481265745584,0.00010984210470487603,0.5883520860621896
anakmanis.com,8947,0.6385696952394547,0.734371782145998,8.350596937403103e-05,0.635510266122148
anarchism.space,11325,0.8082934836913853,0.839005460872372,0.00027057145639561867,0.4811034252594462
anarchist.au,6185,0.4414388694597102,0.6413980002729887,1.7985388497629074e-05,0.7942731183088074
anarchydica.net,13718,0.9790878595389337,0.9793678236088885,0.001889368053731151,0.3410522098882736
anarres.family,10674,0.761829990721576,0.8075082833723481,0.0001788443003686372,0.5250767088631906
anarshy.social,4795,0.3422311041324674,0.6029798536778146,4.747348300436246e-06,0.8743227435406528
anasodon.com,235,0.016772535864677755,0.503977007088713,1.3182074561983606e-09,0.9769776322967813
anda.lu,1826,0.1303261722931982,0.5346289379184441,4.408139018171948e-07,0.9496220498432084
andamunda.alda.ms,3384,0.24152451645135967,0.5684420371015625,2.804286738964177e-06,0.9025904099834452
andeby.city,3395,0.24230961387481265,0.568695981072976,2.072204661910386e-06,0.9141597013876173
andersen.social,6552,0.467632574405824,0.6523339766123121,1.720866090845861e-05,0.7910703545339479
andreas.heigl.org,2229,0.15908928698879451,0.5429834868339172,6.678930495468871e-07,0.9083470459980363
andrews.me,6228,0.4445078866604811,0.6426637818146721,1.4899654915433793e-05,0.803826830327126
androiddev.social,11604,0.8282064092498751,0.8533212152321688,0.0002961174400943326,0.4677620103419746
androidmanife.st,431,0.030761544500749412,0.5075574012091736,2.9598660762101504e-09,0.9860680947499055
andyrush.fedihost.io,641,0.04574976803939762,0.5114691044619728,1.950767625463119e-08,0.9833560842433697
angelou.club,5112,0.364856184426522,0.6113245936418357,5.569668941302537e-06,0.8817509504952495
anglophone.world,2463,0.1757904503604311,0.5479554350209308,3.652879217380679e-07,0.9606933220930536
ani.work,10343,0.7382056955249447,0.7923834960366618,0.0001981038396063127,0.5419221271217207
animal-crossing.mastportal.info,5052,0.3605738348440511,0.6097540231639403,3.137923247275457e-05,0.7224496987418748
animal.business,9127,0.6514167439868674,0.7413309938037953,7.25015092081774e-05,0.6326376614448355
animamundi.masto.host,206,0.014702733566483477,0.5034153416005137,3.192075000498928e-10,0.9902439024390244
anime.boats,599,0.042752123331667974,0.5106670486838514,1.7135059604162264e-07,0.8249581239530989
anime.midday.top,1154,0.08236385696952395,0.5212552539443079,4.3651967880540365e-07,0.908549921010821
animeomake.com,2147,0.1532367425594176,0.5413043079345892,5.254308689759327e-07,0.956718905115224
animone.net,90,0.006423524373706374,0.501324686451378,1.858823404433267e-11,0.9942571785268415
anisaga.life,1612,0.11505245878238528,0.5302961880617999,1.464603416023292e-06,0.867098560917267
anml.io,5220,0.3725644136749697,0.6142205957522541,6.285200125527551e-06,0.8665953093581586
annex.coffee-break.cc,4826,0.344443651416744,0.6038118727937515,2.425317576877101e-05,0.7543315675668711
annihilation.social,9392,0.6703304546427807,0.751919730546093,0.00012820332425006914,0.5801876438657695
anonsys.net,12867,0.9183498679608879,0.9243515177212944,0.0010952517620569464,0.3871584556811744
anothersuper.social,3422,0.24423667118692458,0.5693202610977349,2.3278357515712426e-06,0.9007144820615817
ansible.jshwlkr.info,4230,0.3019056455641996,0.5886581949705687,2.95394419296654e-06,0.9159926366800886
ansico.dk,7159,0.5109556776818215,0.6713491773880472,2.611474033476604e-05,0.7567506376633792
ansiktsburk.se,3533,0.25215901791449574,0.571901210617108,9.775605801841063e-07,0.9506705743837668
antani.cyou,7702,0.5497109414031832,0.6893615488583611,4.418444563582973e-05,0.7026971882198979
antani.pm,8430,0.6016701163371637,0.7149495119963183,5.633214401233154e-05,0.6715287432657434
antarian.social,6180,0.44108200699450434,0.6412217758933918,1.547141130908343e-05,0.7956971389155565
anthem.shadowlan.net,1709,0.12197559060737992,0.5322513642464514,2.178207340912112e-07,0.9673974262171751
anti-social.online,9449,0.674398686746128,0.7542282205084504,8.571133442907241e-05,0.6104632167214538
anticapitalist.party,11641,0.8308471914923988,0.8552495658681908,0.00031628896468480076,0.46345020901653744
anticapitalista.it,4214,0.3007636856755407,0.5882872386657098,4.31993656440882e-06,0.8855836529214217
anticapitalistcatgirl.club,5426,0.38726714724145317,0.6198212261844852,6.482079736360553e-06,0.8655933116026098
antiquated.systems,6323,0.4512882734993934,0.645507820124459,1.3667685288872416e-05,0.812915623217748
antisleepdevice.de,3032,0.21640139890086363,0.560433888656043,1.1922101855790967e-06,0.936289389588152
antisocial.cobryce.com,96,0.006851759331953465,0.5014323978357047,2.32506044648135e-11,0.9951754385964913
antisocial.kdn.hu,155,0.0110627364213832,0.5023498167519242,4.986240377402682e-10,0.9907980736154111
antisocial.ly,9116,0.6506316465634144,0.7409387344282707,8.551451867458545e-05,0.6158882274828221
antisocial.science,6287,0.4487188637499108,0.6444383608062906,3.186481455555113e-05,0.7441085775075061
antisocial.worsethannothing.net,154,0.010991363928342017,0.5023317958803232,3.0812005031896796e-10,0.9924189613105612
anubeloredelana.art,92,0.0065662693597887374,0.501360585104185,3.0246953045499933e-11,0.9916387959866221
anubis.social,8638,0.6165155948897295,0.7225863636905872,6.0764022695872616e-05,0.6589958776462171
anyehua.xyz,759,0.054171722218257085,0.5137019385142481,5.655470619905326e-07,0.8702430986473662
anymanystreams.cc,2728,0.1947041610163443,0.5537190534208506,3.2379808122573185e-06,0.8693084362199661
anyway.org,342,0.024409392620084222,0.5059253248775161,2.1656361702922186e-09,0.9948208742775806
aoharu.place,1681,0.11997716080222683,0.5316855048775445,1.5300673430789917e-06,0.8580365995297584
aoikaze.social,2706,0.19313396616943831,0.5532377678463865,2.1252016831332403e-06,0.8895978403574996
aoir.social,11368,0.8113625008921562,0.841172652247245,0.00025942455195877503,0.4811148356103483
ap.alexjanka.com,3433,0.24502176861037758,0.5695981590449027,9.436102238509881e-07,0.945245549673164
ap.bluecatnet.work,2016,0.14388694597102278,0.5385355411875967,2.093889390789402e-07,0.9655771200126039
ap.diegoveralli.net,5885,0.42002712154735566,0.632732417963937,1.0994144403670577e-05,0.8296045263655828
ap.esquilax.uk,322,0.022981942759260583,0.5055235069299598,8.163927117769553e-09,0.9928095611285267
ap.insertapp.net,6240,0.44536435657697526,0.643076975520546,1.7405943554632024e-05,0.7905594358892163
ap.jmuk.org,1925,0.13739204910427522,0.5366779527042729,1.2361599907791768e-06,0.8746161946161947
ap.ketsuben.red,3973,0.2835629148526158,0.5823906646963853,1.4203858287398875e-05,0.7802925284441379
ap.nil.im,7912,0.5646991649418315,0.6964588253237785,3.905749581489117e-05,0.7066292797384407
ap.nsr.life,348,0.02483762757833131,0.506053310034328,5.426450629521741e-08,0.9450793335320812
ap.pachy.social,3896,0.2780672328884448,0.5805556029004929,3.7392052725925103e-06,0.8905802468810379
ap.samueldr.com,7464,0.5327242880593819,0.6813449368411779,3.323929689950421e-05,0.7206030278132391
ap.stereo-graphica.com,153,0.010919991435300836,0.5024940302852797,2.434307704918366e-09,0.967062263501892
ap.tukejonny.net,1501,0.10713011205481408,0.5280962868441653,1.784048830470963e-06,0.8185645125471908
ap.umedasp.co.jp,1544,0.11019912925558491,0.5289340916355628,6.734515914027672e-07,0.8956804757571382
apeiron.aire.ml,4775,0.3408036542716437,0.6024869263385203,5.4832097249754215e-06,0.8686466176957648
aperi.tube,3287,0.234601384626365,0.5662124920933197,3.726116879004182e-06,0.8655942062100815
apobangpo.space,10540,0.7522660766540575,0.8013162312995644,0.00015413801687955353,0.5360748628073949
apollo.lanofthedead.xyz,534,0.03811291128399115,0.5094594026762674,2.3634418638724476e-09,0.9919401873361863
app.bikers.social,6687,0.4772678609663836,0.6565548172336783,2.129885689262068e-05,0.7608391027169705
app.mxsglobal.com,682,0.048676040254086075,0.5122174680649605,2.025070958103374e-07,0.9106731352334748
app.southampton.social,5774,0.41210477481978447,0.6295464254803709,1.6511693298357856e-05,0.7955924078568634
appellate.ninja,2762,0.1971308257797445,0.5544425539261914,2.79376006975899e-07,0.9720069101515078
appellate.social,7557,0.5393619299122119,0.6844421106583846,3.0809641821600433e-05,0.732366676046588
apple2.org.za,2788,0.19898651059881522,0.5550359166815921,3.7526312573295677e-07,0.9670336091064323
appy.cat,3520,0.2512311755049604,0.571551067018771,2.3787402483798626e-06,0.9111805357652905
aprhy.me,1315,0.09385482834915423,0.5243980504797172,3.7082246070796397e-07,0.9196543801471141
apricot.social,7528,0.5372921276140176,0.6834399503128453,3.3046869814289905e-05,0.7227295233440169
aprs.internaluse.net,4595,0.32795660552423095,0.597882291189953,3.761646937034631e-06,0.8960745979403518
apub.abstract.properties,3314,0.2365284419384769,0.5668313286091277,1.0572050125645479e-06,0.9379489478455877
